var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,k_margins,numeric,is_xb1,deriv1,j1_1,j2_1,outcomeIsEq1,k_predict,k_by,k_at,marg_dims,title,model_vce,model_vcetype,vce,vcetype,margins,predict_label,expression,predict1_label,emptycells,predict,est_cmd,est_cmdline,est_depvar,cmdline,properties,cmd,_estimates_name,y,x,est
"1bn.kon#1.ar_2020",.020595768,.000077479788,265.82117,0,.020443911,.020747626,35253644,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe unemp_inc ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","unemp_inc","margins kon##ar_2020, grand post","b V","margins","unemp_inc_kon","unemp_inc","kon","onemodel_full_population"
"2.kon#0bn.ar_2020",.011895095,.00003087303,385.2908,0,.011834585,.011955605,35253644,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe unemp_inc ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","unemp_inc","margins kon##ar_2020, grand post","b V","margins","unemp_inc_kon","unemp_inc","kon","onemodel_full_population"
"2.kon#1.ar_2020",.017444883,.000070272603,248.24585,0,.017307151,.017582614,35253644,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe unemp_inc ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","unemp_inc","margins kon##ar_2020, grand post","b V","margins","unemp_inc_kon","unemp_inc","kon","onemodel_full_population"
"_cons",.013629826,.000020562655,662.84369,0,.013589524,.013670128,35253644,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe unemp_inc ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","unemp_inc","margins kon##ar_2020, grand post","b V","margins","unemp_inc_kon","unemp_inc","kon","onemodel_full_population"
"1bn.kon",.000035609075,1.4705448e-06,24.214886,0,.000032726861,.000038491289,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"2.kon",.000018670802,1.0924933e-06,17.090084,0,.000016529555,.000020812049,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"0bn.ar_2020",-6.5106796e-08,9.3852952e-09,-6.9371071,4.0021320e-12,-8.3501639e-08,-4.6711957e-08,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"1.ar_2020",.00012697288,4.0875479e-06,31.063337,0,.00011896143,.00013498432,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"1bn.kon#0bn.ar_2020",-4.1971842e-07,6.1048290e-08,-6.8751869,6.1908256e-12,-5.3937089e-07,-3.0006598e-07,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"1bn.kon#1.ar_2020",.00016998466,7.0218857e-06,24.207836,0,.00015622201,.00018374731,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"2.kon#0bn.ar_2020",2.8371261e-07,5.4533263e-08,5.2025604,1.9656142e-07,1.7682937e-07,3.9059586e-07,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"2.kon#1.ar_2020",.000084663647,5.1968232e-06,16.291424,0,.000074478063,.000094849231,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"_cons",.000027087828,8.6996965e-07,31.13652,0,.000025382718,.000028792938,35772524,3,0,0,0,0,0,0,1,1,0,"kon ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon i(0 1)b0.ar_2020 1b.kon#0b.ar_2020 1b.kon#1o.ar_2020 2o.kon#0b.ar_2020 2.kon#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins kon##ar_2020, grand post","b V","margins","hosp_unemp_kon","hosp_unemp","kon","onemodel_full_population"
"1bn.kon",.0014492996,.000020609099,70.323288,0,.0014089065,.0014896927,7223715,1,0,0,0,0,0,0,1,1,0,"kon","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.land ib1.utbildning ib1.inkomst ib1.kon if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins kon, grand post","b V","margins","hosp_inc_kon","hosp_inc","kon","onemodel_full_population"
"2.kon",.00075974129,.000015144594,50.16584,0,.00073005841,.00078942417,7223715,1,0,0,0,0,0,0,1,1,0,"kon","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.land ib1.utbildning ib1.inkomst ib1.kon if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins kon, grand post","b V","margins","hosp_inc_kon","hosp_inc","kon","onemodel_full_population"
"_cons",.0011017877,.000012333286,89.33448,0,.0010776148,.0011259605,7223715,1,0,0,0,0,0,0,1,1,0,"kon","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2)b1.kon","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.land ib1.utbildning ib1.inkomst ib1.kon if ar == 2020 , vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins kon, grand post","b V","margins","hosp_inc_kon","hosp_inc","kon","onemodel_full_population"
"1bn.inkomst",.00015279448,4.2337847e-06,36.089336,0,.00014449641,.00016109255,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"2.inkomst",.0001690264,4.2577249e-06,39.698761,0,.00016068142,.00017737139,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"3.inkomst",.00014670631,4.0100667e-06,36.584507,0,.00013884672,.0001545659,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"4.inkomst",.0001093117,3.8020719e-06,28.750561,0,.00010185977,.00011676362,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"0bn.ar_2020",1.7052631e-06,1.1747989e-07,14.515362,0,1.4750068e-06,1.9355195e-06,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"1.ar_2020",.0007137144,9.9349954e-06,71.838425,0,.00069424219,.00073318661,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"1bn.inkomst#0bn.ar_2020",.000029790815,5.9357581e-07,50.188728,0,.000028627428,.000030954201,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"1bn.inkomst#1.ar_2020",.00064545189,.000020049925,32.192234,0,.00060615473,.00068474904,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"2.inkomst#0bn.ar_2020",.000026642456,5.4000884e-07,49.337074,0,.000025584059,.000027700853,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"2.inkomst#1.ar_2020",.00073680555,.000020090019,36.675205,0,.00069742982,.00077618129,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"3.inkomst#0bn.ar_2020",-4.6898904e-07,2.3338045e-07,-2.0095472,.044479132,-9.2640630e-07,-1.1571760e-08,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"3.inkomst#1.ar_2020",.00073305774,.000019720184,37.172966,0,.00069440686,.00077170861,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"4.inkomst#0bn.ar_2020",-.000049200837,1.0066969e-06,-48.873531,0,-.000051173927,-.000047227746,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
"4.inkomst#1.ar_2020",.00073960843,.00001984548,37.268356,0,.00070071197,.00077850488,35772524,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.land##ib0.ar_2020 ib1.utbildning##ib0.ar_2020 ib1.inkomst##ib0.ar_2020 ib1.kon##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins inkomst##ar_2020, grand post","b V","margins","cdead_hosp_inkomst","cdead_hosp","inkomst","onemodel_full_population"
