var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,N_clustervars,report_constant,sumweights,N_clust1,N_clust,r2_a_within,r2_a,r2_within,ll_0,ll,F,rmse,mss,rss,tss_within,tss,df_m,N_full,num_singletons,drop_singletons,ic,df_a_nested,df_a_redundant,df_a_initial,df_a,N_hdfe_extended,N_hdfe,df_r,rank,vce,vcetype,clustvar1,clustvar,indepvars,depvar,title3,cmdline,title2,title,marginsnotok,footnote,estat_cmd,predict,extended_absvars,absvars,dofmethod,properties,cmd,_estimates_name,y,est,x
"2.inkomst#1.ar_2020",-.0020297866,.00027578155,-7.3601246,1.8375656e-13,-.0025703085,-.0014892645,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"3o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"3.inkomst#1.ar_2020",-.0090696933,.00024975932,-36.313732,0,-.0095592123,-.0085801743,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"4.inkomst#1.ar_2020",-.013108737,.00023574287,-55.606079,0,-.013570785,-.012646689,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"_cons",.058514331,.000096827134,604.3175,0,.058324553,.058704108,35772524,.0315051,1,1,,,,.011212689,.031503908,.011212883,9849915,10051604,42040.098,.1826973,38841.574,1194024.6,1207564.9,1232866.3,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","arblos","Statistics robust to heteroskedasticity","reghdfe arblos ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","arblos_inkomst","arblos","full_population","inkomst"
"1b.inkomst",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"2.inkomst",.01238697,.00023053156,53.732212,0,.011935136,.012838804,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"3.inkomst",.010476156,.00023337707,44.889397,0,.010018745,.010933567,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"4.inkomst",.0072480431,.00023717358,30.560078,0,.0067831916,.0077128946,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"0b.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"1.ar_2020",-.014995329,.00028236766,-53.10569,0,-.01554876,-.014441898,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"1b.inkomst#1o.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"2o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"2.inkomst#1.ar_2020",.0024319561,.00041380237,5.8770957,4.1754373e-09,.0016209183,.003242994,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"3o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"3.inkomst#1.ar_2020",.0041928547,.00040992477,10.228352,1.4807022e-24,.0033894167,.0049962928,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"4.inkomst#1.ar_2020",.0041961707,.00040614075,10.331814,5.0613513e-25,.0034001493,.0049921921,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"_cons",.17242326,.0001687169,1021.9679,0,.17209259,.17275393,35772524,.04185963,1,1,,,,.00035590513,.04185845,.00035610073,-15578357,-15571987,1731.7346,.37395039,218546.2,5002384,5004166,5220930.5,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","operation","Statistics robust to heteroskedasticity","reghdfe operation ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","operation_inkomst","operation","full_population","inkomst"
"1b.inkomst",0,0,,,0,0,35772524,.0095053418,1,1,,,,.000095872019,.0095041236,.000096067684,27752860,27754578,479.01038,.11138073,4258.7764,443781.53,443824.16,448040.31,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","cancer","Statistics robust to heteroskedasticity","reghdfe cancer ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","cancer_inkomst","cancer","full_population","inkomst"
"2.inkomst",.0013568591,.000059065689,22.972036,0,.0012410925,.0014726258,35772524,.0095053418,1,1,,,,.000095872019,.0095041236,.000096067684,27752860,27754578,479.01038,.11138073,4258.7764,443781.53,443824.16,448040.31,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","cancer","Statistics robust to heteroskedasticity","reghdfe cancer ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","cancer_inkomst","cancer","full_population","inkomst"
"3.inkomst",.0020849558,.000060111379,34.684879,0,.0019671395,.0022027721,35772524,.0095053418,1,1,,,,.000095872019,.0095041236,.000096067684,27752860,27754578,479.01038,.11138073,4258.7764,443781.53,443824.16,448040.31,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","cancer","Statistics robust to heteroskedasticity","reghdfe cancer ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","cancer_inkomst","cancer","full_population","inkomst"
"4.inkomst",.0027159434,.000061466519,44.185738,0,.0025954712,.0028364155,35772524,.0095053418,1,1,,,,.000095872019,.0095041236,.000096067684,27752860,27754578,479.01038,.11138073,4258.7764,443781.53,443824.16,448040.31,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","cancer","Statistics robust to heteroskedasticity","reghdfe cancer ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","cancer_inkomst","cancer","full_population","inkomst"
"0b.ar_2020",0,0,,,0,0,35772524,.0095053418,1,1,,,,.000095872019,.0095041236,.000096067684,27752860,27754578,479.01038,.11138073,4258.7764,443781.53,443824.16,448040.31,7,,1,1,4,0,1,39,38,2,2,,7,"cluster","Robust","lopnr","lopnr","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","cancer","Statistics robust to heteroskedasticity","reghdfe cancer ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) , vce(cluster lopnr) absorb(region alder_kat)","Absorbing 2 HDFE groups","HDFE Linear regression","Residuals SCore","reghdfe_footnote","reghdfe_estat","reghdfe_p","region alder_kat","region alder_kat","pairwise clusters continuous","b V","reghdfe","cancer_inkomst","cancer","full_population","inkomst"
